,id,gender_str,mask_str,age_indv,age_group,path,img_path,deepface_bbox_h,deepface_bbox_w,deepface_bbox_x,deepface_bbox_y,all,gender,mask,age
1154,000543,male,not_wear,35,>= 30 and < 60,000543_male_Asian_35,/opt/ml/input/data/train/images/000543_male_Asian_35/normal.jpg,258.0,212.8,102.2,139.8,13,0,2,1
1155,000545,female,incorrect,58,>= 30 and < 60,000545_female_Asian_58,/opt/ml/input/data/train/images/000545_female_Asian_58/incorrect_mask.jpg,162.0,155.0,90.4,154.5,10,1,1,1
1156,000545,female,wear,58,>= 30 and < 60,000545_female_Asian_58,/opt/ml/input/data/train/images/000545_female_Asian_58/mask1.jpg,195.0,165.25,90.4,154.5,4,1,0,1
1157,000545,female,wear,58,>= 30 and < 60,000545_female_Asian_58,/opt/ml/input/data/train/images/000545_female_Asian_58/mask2.jpg,253.2,221.8,90.4,141.8,4,1,0,1
1158,000545,female,wear,58,>= 30 and < 60,000545_female_Asian_58,/opt/ml/input/data/train/images/000545_female_Asian_58/mask3.jpg,228.0,183.66666666666663,102.0,159.33333333333334,4,1,0,1
1159,000545,female,wear,58,>= 30 and < 60,000545_female_Asian_58,/opt/ml/input/data/train/images/000545_female_Asian_58/mask4.jpg,199.66666666666663,159.66666666666666,125.33333333333331,146.0,4,1,0,1
1160,000545,female,wear,58,>= 30 and < 60,000545_female_Asian_58,/opt/ml/input/data/train/images/000545_female_Asian_58/mask5.jpg,253.0,208.5,82.0,154.5,4,1,0,1
1161,000545,female,not_wear,58,>= 30 and < 60,000545_female_Asian_58,/opt/ml/input/data/train/images/000545_female_Asian_58/normal.jpg,242.2,201.2,87.4,180.2,16,1,2,1
1162,000546,female,incorrect,52,>= 30 and < 60,000546_female_Asian_52,/opt/ml/input/data/train/images/000546_female_Asian_52/incorrect_mask.jpg,181.5,167.5,113.0,116.0,10,1,1,1
1163,000546,female,wear,52,>= 30 and < 60,000546_female_Asian_52,/opt/ml/input/data/train/images/000546_female_Asian_52/mask1.jpg,238.8,199.8,79.8,188.4,4,1,0,1
1164,000546,female,wear,52,>= 30 and < 60,000546_female_Asian_52,/opt/ml/input/data/train/images/000546_female_Asian_52/mask2.jpg,181.6,155.2,126.0,189.8,4,1,0,1
1165,000546,female,wear,52,>= 30 and < 60,000546_female_Asian_52,/opt/ml/input/data/train/images/000546_female_Asian_52/mask3.jpg,208.6,178.0,115.0,176.2,4,1,0,1
1166,000546,female,wear,52,>= 30 and < 60,000546_female_Asian_52,/opt/ml/input/data/train/images/000546_female_Asian_52/mask4.jpg,182.0,155.6,130.8,164.8,4,1,0,1
1167,000546,female,wear,52,>= 30 and < 60,000546_female_Asian_52,/opt/ml/input/data/train/images/000546_female_Asian_52/mask5.jpg,260.8,218.2,75.8,136.2,4,1,0,1
1168,000546,female,not_wear,52,>= 30 and < 60,000546_female_Asian_52,/opt/ml/input/data/train/images/000546_female_Asian_52/normal.jpg,229.0,182.2,112.2,148.0,16,1,2,1
1169,000547,female,incorrect,55,>= 30 and < 60,000547_female_Asian_55,/opt/ml/input/data/train/images/000547_female_Asian_55/incorrect_mask.jpg,286.0,223.5,97.0,177.5,10,1,1,1
1170,000547,female,wear,55,>= 30 and < 60,000547_female_Asian_55,/opt/ml/input/data/train/images/000547_female_Asian_55/mask1.jpg,299.6,253.8,72.0,134.0,4,1,0,1
1171,000547,female,wear,55,>= 30 and < 60,000547_female_Asian_55,/opt/ml/input/data/train/images/000547_female_Asian_55/mask2.jpg,244.2,205.8,82.8,141.8,4,1,0,1
1172,000547,female,wear,55,>= 30 and < 60,000547_female_Asian_55,/opt/ml/input/data/train/images/000547_female_Asian_55/mask3.jpg,274.4,232.0,66.2,134.2,4,1,0,1
1173,000547,female,wear,55,>= 30 and < 60,000547_female_Asian_55,/opt/ml/input/data/train/images/000547_female_Asian_55/mask4.jpg,292.8,251.8,66.8,126.6,4,1,0,1
1174,000547,female,wear,55,>= 30 and < 60,000547_female_Asian_55,/opt/ml/input/data/train/images/000547_female_Asian_55/mask5.jpg,296.4,247.8,55.4,139.4,4,1,0,1
1175,000547,female,not_wear,55,>= 30 and < 60,000547_female_Asian_55,/opt/ml/input/data/train/images/000547_female_Asian_55/normal.jpg,280.2,225.8,88.2,145.0,16,1,2,1
1176,000548,female,incorrect,53,>= 30 and < 60,000548_female_Asian_53,/opt/ml/input/data/train/images/000548_female_Asian_53/incorrect_mask.jpg,269.51666666666665,215.09166666666667,91.40833333333336,138.03333333333333,10,1,1,1
1177,000548,female,wear,53,>= 30 and < 60,000548_female_Asian_53,/opt/ml/input/data/train/images/000548_female_Asian_53/mask1.jpg,267.25,209.25,89.25,135.5,4,1,0,1
1178,000548,female,wear,53,>= 30 and < 60,000548_female_Asian_53,/opt/ml/input/data/train/images/000548_female_Asian_53/mask2.jpg,228.4,190.6,97.2,151.2,4,1,0,1
1179,000548,female,wear,53,>= 30 and < 60,000548_female_Asian_53,/opt/ml/input/data/train/images/000548_female_Asian_53/mask3.jpg,285.25,221.25,85.0,100.25,4,1,0,1
1180,000548,female,wear,53,>= 30 and < 60,000548_female_Asian_53,/opt/ml/input/data/train/images/000548_female_Asian_53/mask4.jpg,247.2,209.8,98.6,143.2,4,1,0,1
1181,000548,female,wear,53,>= 30 and < 60,000548_female_Asian_53,/opt/ml/input/data/train/images/000548_female_Asian_53/mask5.jpg,312.0,239.25,91.0,156.25,4,1,0,1
1182,000548,female,not_wear,53,>= 30 and < 60,000548_female_Asian_53,/opt/ml/input/data/train/images/000548_female_Asian_53/normal.jpg,277.0,220.4,87.4,141.8,16,1,2,1
1183,000549,female,incorrect,58,>= 30 and < 60,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/incorrect_mask.jpg,199.25,165.0,109.75,153.25,10,1,1,1
1184,000549,female,wear,58,>= 30 and < 60,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/mask1.jpg,266.5,214.25,87.0,155.5,4,1,0,1
1185,000549,female,wear,58,>= 30 and < 60,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/mask2.jpg,279.5,233.25,85.25,130.5,4,1,0,1
1186,000549,female,wear,58,>= 30 and < 60,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/mask3.jpg,230.25,185.25,94.25,160.0,4,1,0,1
1187,000549,female,wear,58,>= 30 and < 60,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/mask4.jpg,243.75,206.0,99.75,165.5,4,1,0,1
1188,000549,female,wear,58,>= 30 and < 60,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/mask5.jpg,274.5,220.75,87.75,149.5,4,1,0,1
1189,000549,female,not_wear,58,>= 30 and < 60,000549_female_Asian_58,/opt/ml/input/data/train/images/000549_female_Asian_58/normal.jpg,254.6,206.8,80.0,160.0,16,1,2,1
1190,000550,male,incorrect,56,>= 30 and < 60,000550_male_Asian_56,/opt/ml/input/data/train/images/000550_male_Asian_56/incorrect_mask.jpg,249.05,193.64166666666665,94.56666666666666,132.57777777777778,7,0,1,1
1191,000550,male,wear,56,>= 30 and < 60,000550_male_Asian_56,/opt/ml/input/data/train/images/000550_male_Asian_56/mask1.jpg,266.0,194.66666666666663,86.0,113.33333333333331,1,0,0,1
1192,000550,male,wear,56,>= 30 and < 60,000550_male_Asian_56,/opt/ml/input/data/train/images/000550_male_Asian_56/mask2.jpg,199.66666666666663,154.33333333333334,127.0,142.0,1,0,0,1
1193,000550,male,wear,56,>= 30 and < 60,000550_male_Asian_56,/opt/ml/input/data/train/images/000550_male_Asian_56/mask3.jpg,275.3333333333333,202.0,86.0,130.33333333333334,1,0,0,1
1194,000550,male,wear,56,>= 30 and < 60,000550_male_Asian_56,/opt/ml/input/data/train/images/000550_male_Asian_56/mask4.jpg,277.75,225.75,74.5,111.25,1,0,0,1
1195,000550,male,wear,56,>= 30 and < 60,000550_male_Asian_56,/opt/ml/input/data/train/images/000550_male_Asian_56/mask5.jpg,240.75,195.5,96.5,137.75,1,0,0,1
1196,000550,male,not_wear,56,>= 30 and < 60,000550_male_Asian_56,/opt/ml/input/data/train/images/000550_male_Asian_56/normal.jpg,234.8,189.6,97.4,160.8,13,0,2,1
1197,000552,female,incorrect,56,>= 30 and < 60,000552_female_Asian_56,/opt/ml/input/data/train/images/000552_female_Asian_56/incorrect_mask.jpg,267.3333333333333,239.0,70.66666666666667,177.0,10,1,1,1
1198,000552,female,wear,56,>= 30 and < 60,000552_female_Asian_56,/opt/ml/input/data/train/images/000552_female_Asian_56/mask1.jpg,309.6666666666667,241.0,113.33333333333331,188.0,4,1,0,1
1199,000552,female,wear,56,>= 30 and < 60,000552_female_Asian_56,/opt/ml/input/data/train/images/000552_female_Asian_56/mask2.jpg,265.0,203.66666666666663,83.33333333333333,129.33333333333334,4,1,0,1
1200,000552,female,wear,56,>= 30 and < 60,000552_female_Asian_56,/opt/ml/input/data/train/images/000552_female_Asian_56/mask3.jpg,260.3333333333333,209.0,80.33333333333333,163.0,4,1,0,1
1201,000552,female,wear,56,>= 30 and < 60,000552_female_Asian_56,/opt/ml/input/data/train/images/000552_female_Asian_56/mask4.jpg,187.0,148.66666666666666,81.83333333333333,158.0,4,1,0,1
1202,000552,female,wear,56,>= 30 and < 60,000552_female_Asian_56,/opt/ml/input/data/train/images/000552_female_Asian_56/mask5.jpg,236.0,192.0,80.0,153.0,4,1,0,1
1203,000552,female,not_wear,56,>= 30 and < 60,000552_female_Asian_56,/opt/ml/input/data/train/images/000552_female_Asian_56/normal.jpg,241.4,198.8,90.0,151.4,16,1,2,1
1204,000553,female,incorrect,58,>= 30 and < 60,000553_female_Asian_58,/opt/ml/input/data/train/images/000553_female_Asian_58/incorrect_mask.jpg,199.66666666666663,174.33333333333334,97.33333333333331,152.33333333333334,10,1,1,1
1205,000553,female,wear,58,>= 30 and < 60,000553_female_Asian_58,/opt/ml/input/data/train/images/000553_female_Asian_58/mask1.jpg,188.3333333333333,152.66666666666666,127.66666666666669,149.33333333333334,4,1,0,1
1206,000553,female,wear,58,>= 30 and < 60,000553_female_Asian_58,/opt/ml/input/data/train/images/000553_female_Asian_58/mask2.jpg,269.5,210.0,88.0,146.0,4,1,0,1
1207,000553,female,wear,58,>= 30 and < 60,000553_female_Asian_58,/opt/ml/input/data/train/images/000553_female_Asian_58/mask3.jpg,221.75,181.0,99.0,183.0,4,1,0,1
1208,000553,female,wear,58,>= 30 and < 60,000553_female_Asian_58,/opt/ml/input/data/train/images/000553_female_Asian_58/mask4.jpg,248.5,204.5,111.75,138.5,4,1,0,1
1209,000553,female,wear,58,>= 30 and < 60,000553_female_Asian_58,/opt/ml/input/data/train/images/000553_female_Asian_58/mask5.jpg,200.5,154.75,128.75,124.0,4,1,0,1
1210,000553,female,not_wear,58,>= 30 and < 60,000553_female_Asian_58,/opt/ml/input/data/train/images/000553_female_Asian_58/normal.jpg,224.4,180.4,98.6,163.8,16,1,2,1
1211,000554,female,incorrect,54,>= 30 and < 60,000554_female_Asian_54,/opt/ml/input/data/train/images/000554_female_Asian_54/incorrect_mask.jpg,204.3333333333333,156.66666666666666,101.0,145.0,10,1,1,1
1212,000554,female,wear,54,>= 30 and < 60,000554_female_Asian_54,/opt/ml/input/data/train/images/000554_female_Asian_54/mask1.jpg,192.0,142.25,93.16666666666666,141.8,4,1,0,1
1213,000554,female,wear,54,>= 30 and < 60,000554_female_Asian_54,/opt/ml/input/data/train/images/000554_female_Asian_54/mask2.jpg,274.3333333333333,202.0,74.0,138.33333333333334,4,1,0,1
1214,000554,female,wear,54,>= 30 and < 60,000554_female_Asian_54,/opt/ml/input/data/train/images/000554_female_Asian_54/mask3.jpg,274.3333333333333,202.0,93.33333333333331,110.0,4,1,0,1
1215,000554,female,wear,54,>= 30 and < 60,000554_female_Asian_54,/opt/ml/input/data/train/images/000554_female_Asian_54/mask4.jpg,255.5,216.5,74.5,146.5,4,1,0,1
1216,000554,female,wear,54,>= 30 and < 60,000554_female_Asian_54,/opt/ml/input/data/train/images/000554_female_Asian_54/mask5.jpg,265.0,221.8,93.0,138.6,4,1,0,1
1217,000554,female,not_wear,54,>= 30 and < 60,000554_female_Asian_54,/opt/ml/input/data/train/images/000554_female_Asian_54/normal.jpg,251.2,200.4,101.8,167.2,16,1,2,1
1218,000556,male,incorrect,57,>= 30 and < 60,000556_male_Asian_57,/opt/ml/input/data/train/images/000556_male_Asian_57/incorrect_mask.jpg,231.66666666666663,171.33333333333334,113.0,122.33333333333331,7,0,1,1
1219,000556,male,wear,57,>= 30 and < 60,000556_male_Asian_57,/opt/ml/input/data/train/images/000556_male_Asian_57/mask1.jpg,297.6666666666667,211.3333333333333,94.0,99.0,1,0,0,1
1220,000556,male,wear,57,>= 30 and < 60,000556_male_Asian_57,/opt/ml/input/data/train/images/000556_male_Asian_57/mask2.jpg,238.2,201.6,99.0,124.4,1,0,0,1
1221,000556,male,wear,57,>= 30 and < 60,000556_male_Asian_57,/opt/ml/input/data/train/images/000556_male_Asian_57/mask3.jpg,281.0,210.3333333333333,103.33333333333331,113.0,1,0,0,1
1222,000556,male,wear,57,>= 30 and < 60,000556_male_Asian_57,/opt/ml/input/data/train/images/000556_male_Asian_57/mask4.jpg,224.25,178.75,117.5,129.0,1,0,0,1
1223,000556,male,wear,57,>= 30 and < 60,000556_male_Asian_57,/opt/ml/input/data/train/images/000556_male_Asian_57/mask5.jpg,244.66666666666663,182.66666666666663,114.66666666666669,131.66666666666666,1,0,0,1
1224,000556,male,not_wear,57,>= 30 and < 60,000556_male_Asian_57,/opt/ml/input/data/train/images/000556_male_Asian_57/normal.jpg,247.0,194.6,94.4,139.0,13,0,2,1
1225,000557,female,incorrect,57,>= 30 and < 60,000557_female_Asian_57,/opt/ml/input/data/train/images/000557_female_Asian_57/incorrect_mask.jpg,209.75,177.75,87.725,134.775,10,1,1,1
1226,000557,female,wear,57,>= 30 and < 60,000557_female_Asian_57,/opt/ml/input/data/train/images/000557_female_Asian_57/mask1.jpg,265.25,212.25,72.5,130.25,4,1,0,1
1227,000557,female,wear,57,>= 30 and < 60,000557_female_Asian_57,/opt/ml/input/data/train/images/000557_female_Asian_57/mask2.jpg,281.0,231.2,72.4,136.8,4,1,0,1
1228,000557,female,wear,57,>= 30 and < 60,000557_female_Asian_57,/opt/ml/input/data/train/images/000557_female_Asian_57/mask3.jpg,262.75,208.75,101.75,152.0,4,1,0,1
1229,000557,female,wear,57,>= 30 and < 60,000557_female_Asian_57,/opt/ml/input/data/train/images/000557_female_Asian_57/mask4.jpg,221.0,176.25,110.0,132.25,4,1,0,1
1230,000557,female,wear,57,>= 30 and < 60,000557_female_Asian_57,/opt/ml/input/data/train/images/000557_female_Asian_57/mask5.jpg,249.5,197.25,85.25,132.75,4,1,0,1
1231,000557,female,not_wear,57,>= 30 and < 60,000557_female_Asian_57,/opt/ml/input/data/train/images/000557_female_Asian_57/normal.jpg,256.4,202.8,90.2,169.0,16,1,2,1
1232,000558,female,incorrect,58,>= 30 and < 60,000558_female_Asian_58,/opt/ml/input/data/train/images/000558_female_Asian_58/incorrect_mask.jpg,224.4,192.8,98.0,189.6,10,1,1,1
1233,000558,female,wear,58,>= 30 and < 60,000558_female_Asian_58,/opt/ml/input/data/train/images/000558_female_Asian_58/mask1.jpg,255.0,193.66666666666663,84.66666666666667,155.0,4,1,0,1
1234,000558,female,wear,58,>= 30 and < 60,000558_female_Asian_58,/opt/ml/input/data/train/images/000558_female_Asian_58/mask2.jpg,230.66666666666663,181.66666666666663,99.33333333333331,151.33333333333334,4,1,0,1
1235,000558,female,wear,58,>= 30 and < 60,000558_female_Asian_58,/opt/ml/input/data/train/images/000558_female_Asian_58/mask3.jpg,237.3333333333333,182.3333333333333,104.0,131.0,4,1,0,1
1236,000558,female,wear,58,>= 30 and < 60,000558_female_Asian_58,/opt/ml/input/data/train/images/000558_female_Asian_58/mask4.jpg,175.25,145.75,118.25,160.5,4,1,0,1
1237,000558,female,wear,58,>= 30 and < 60,000558_female_Asian_58,/opt/ml/input/data/train/images/000558_female_Asian_58/mask5.jpg,259.0,204.75,73.5,160.75,4,1,0,1
1238,000558,female,not_wear,58,>= 30 and < 60,000558_female_Asian_58,/opt/ml/input/data/train/images/000558_female_Asian_58/normal.jpg,239.2,193.6,101.4,174.6,16,1,2,1
1239,000559,female,incorrect,59,>= 30 and < 60,000559_female_Asian_59,/opt/ml/input/data/train/images/000559_female_Asian_59/incorrect_mask.jpg,201.66666666666663,171.0,104.0,165.0,10,1,1,1
1240,000559,female,wear,59,>= 30 and < 60,000559_female_Asian_59,/opt/ml/input/data/train/images/000559_female_Asian_59/mask1.jpg,252.3333333333333,195.0,93.66666666666669,140.33333333333334,4,1,0,1
1241,000559,female,wear,59,>= 30 and < 60,000559_female_Asian_59,/opt/ml/input/data/train/images/000559_female_Asian_59/mask2.jpg,265.8,227.8,71.2,177.2,4,1,0,1
1242,000559,female,wear,59,>= 30 and < 60,000559_female_Asian_59,/opt/ml/input/data/train/images/000559_female_Asian_59/mask3.jpg,246.0,206.8,85.8,162.0,4,1,0,1
1243,000559,female,wear,59,>= 30 and < 60,000559_female_Asian_59,/opt/ml/input/data/train/images/000559_female_Asian_59/mask4.jpg,281.2,236.8,83.0,142.4,4,1,0,1
1244,000559,female,wear,59,>= 30 and < 60,000559_female_Asian_59,/opt/ml/input/data/train/images/000559_female_Asian_59/mask5.jpg,251.25,203.75,91.5,146.75,4,1,0,1
1245,000559,female,not_wear,59,>= 30 and < 60,000559_female_Asian_59,/opt/ml/input/data/train/images/000559_female_Asian_59/normal.jpg,233.4,191.8,100.0,167.8,16,1,2,1
1246,000560,female,incorrect,55,>= 30 and < 60,000560_female_Asian_55,/opt/ml/input/data/train/images/000560_female_Asian_55/incorrect_mask.jpg,209.0,158.0,113.0,168.0,10,1,1,1
1247,000560,female,wear,55,>= 30 and < 60,000560_female_Asian_55,/opt/ml/input/data/train/images/000560_female_Asian_55/mask1.jpg,271.5,221.25,87.25,130.75,4,1,0,1
1248,000560,female,wear,55,>= 30 and < 60,000560_female_Asian_55,/opt/ml/input/data/train/images/000560_female_Asian_55/mask2.jpg,227.0,178.33333333333334,112.66666666666669,145.33333333333334,4,1,0,1
1249,000560,female,wear,55,>= 30 and < 60,000560_female_Asian_55,/opt/ml/input/data/train/images/000560_female_Asian_55/mask3.jpg,273.75,225.75,57.25,163.0,4,1,0,1
1250,000560,female,wear,55,>= 30 and < 60,000560_female_Asian_55,/opt/ml/input/data/train/images/000560_female_Asian_55/mask4.jpg,212.0,179.75,102.0,160.25,4,1,0,1
1251,000560,female,wear,55,>= 30 and < 60,000560_female_Asian_55,/opt/ml/input/data/train/images/000560_female_Asian_55/mask5.jpg,242.75,200.25,92.75,162.75,4,1,0,1
1252,000560,female,not_wear,55,>= 30 and < 60,000560_female_Asian_55,/opt/ml/input/data/train/images/000560_female_Asian_55/normal.jpg,243.8,197.4,73.0,141.8,16,1,2,1
1253,000561,female,incorrect,52,>= 30 and < 60,000561_female_Asian_52,/opt/ml/input/data/train/images/000561_female_Asian_52/incorrect_mask.jpg,280.6666666666667,220.3333333333333,78.33333333333333,117.33333333333331,10,1,1,1
1254,000561,female,wear,52,>= 30 and < 60,000561_female_Asian_52,/opt/ml/input/data/train/images/000561_female_Asian_52/mask1.jpg,220.6,188.6,98.8,147.4,4,1,0,1
1255,000561,female,wear,52,>= 30 and < 60,000561_female_Asian_52,/opt/ml/input/data/train/images/000561_female_Asian_52/mask2.jpg,265.4,225.4,74.6,134.8,4,1,0,1
1256,000561,female,wear,52,>= 30 and < 60,000561_female_Asian_52,/opt/ml/input/data/train/images/000561_female_Asian_52/mask3.jpg,229.0,177.0,103.33333333333331,102.33333333333331,4,1,0,1
1257,000561,female,wear,52,>= 30 and < 60,000561_female_Asian_52,/opt/ml/input/data/train/images/000561_female_Asian_52/mask4.jpg,188.2,158.2,141.0,161.8,4,1,0,1
1258,000561,female,wear,52,>= 30 and < 60,000561_female_Asian_52,/opt/ml/input/data/train/images/000561_female_Asian_52/mask5.jpg,301.6,253.0,64.8,156.0,4,1,0,1
1259,000561,female,not_wear,52,>= 30 and < 60,000561_female_Asian_52,/opt/ml/input/data/train/images/000561_female_Asian_52/normal.jpg,234.6,186.0,113.0,174.6,16,1,2,1
1260,000562,female,incorrect,58,>= 30 and < 60,000562_female_Asian_58,/opt/ml/input/data/train/images/000562_female_Asian_58/incorrect_mask.jpg,275.0,232.4,65.4,139.6,10,1,1,1
1261,000562,female,wear,58,>= 30 and < 60,000562_female_Asian_58,/opt/ml/input/data/train/images/000562_female_Asian_58/mask1.jpg,223.8,192.4,98.0,164.0,4,1,0,1
1262,000562,female,wear,58,>= 30 and < 60,000562_female_Asian_58,/opt/ml/input/data/train/images/000562_female_Asian_58/mask2.jpg,258.6,224.2,73.2,162.4,4,1,0,1
1263,000562,female,wear,58,>= 30 and < 60,000562_female_Asian_58,/opt/ml/input/data/train/images/000562_female_Asian_58/mask3.jpg,258.75,205.75,92.0,130.5,4,1,0,1
1264,000562,female,wear,58,>= 30 and < 60,000562_female_Asian_58,/opt/ml/input/data/train/images/000562_female_Asian_58/mask4.jpg,235.75,192.25,99.25,167.25,4,1,0,1
1265,000562,female,wear,58,>= 30 and < 60,000562_female_Asian_58,/opt/ml/input/data/train/images/000562_female_Asian_58/mask5.jpg,300.75,238.0,69.25,114.5,4,1,0,1
1266,000562,female,not_wear,58,>= 30 and < 60,000562_female_Asian_58,/opt/ml/input/data/train/images/000562_female_Asian_58/normal.jpg,276.6,225.2,65.2,151.8,16,1,2,1
1267,000563,female,incorrect,58,>= 30 and < 60,000563_female_Asian_58,/opt/ml/input/data/train/images/000563_female_Asian_58/incorrect_mask.jpg,259.0,199.0,104.0,173.0,10,1,1,1
1268,000563,female,wear,58,>= 30 and < 60,000563_female_Asian_58,/opt/ml/input/data/train/images/000563_female_Asian_58/mask1.jpg,214.0,165.5,117.5,161.5,4,1,0,1
1269,000563,female,wear,58,>= 30 and < 60,000563_female_Asian_58,/opt/ml/input/data/train/images/000563_female_Asian_58/mask2.jpg,250.66666666666663,217.0,67.0,143.66666666666666,4,1,0,1
1270,000563,female,wear,58,>= 30 and < 60,000563_female_Asian_58,/opt/ml/input/data/train/images/000563_female_Asian_58/mask3.jpg,188.5,152.0,123.0,188.0,4,1,0,1
1271,000563,female,wear,58,>= 30 and < 60,000563_female_Asian_58,/opt/ml/input/data/train/images/000563_female_Asian_58/mask4.jpg,213.0,168.0,120.5,154.5,4,1,0,1
1272,000563,female,wear,58,>= 30 and < 60,000563_female_Asian_58,/opt/ml/input/data/train/images/000563_female_Asian_58/mask5.jpg,188.5,158.75,106.0,156.25,4,1,0,1
1273,000563,female,not_wear,58,>= 30 and < 60,000563_female_Asian_58,/opt/ml/input/data/train/images/000563_female_Asian_58/normal.jpg,239.8,193.2,97.4,178.4,16,1,2,1
1274,000564,female,incorrect,57,>= 30 and < 60,000564_female_Asian_57,/opt/ml/input/data/train/images/000564_female_Asian_57/incorrect_mask.jpg,225.3333333333333,168.33333333333334,108.0,159.0,10,1,1,1
1275,000564,female,wear,57,>= 30 and < 60,000564_female_Asian_57,/opt/ml/input/data/train/images/000564_female_Asian_57/mask1.jpg,270.5,207.5,66.0,128.75,4,1,0,1
1276,000564,female,wear,57,>= 30 and < 60,000564_female_Asian_57,/opt/ml/input/data/train/images/000564_female_Asian_57/mask2.jpg,261.25,204.5,89.5,136.5,4,1,0,1
1277,000564,female,wear,57,>= 30 and < 60,000564_female_Asian_57,/opt/ml/input/data/train/images/000564_female_Asian_57/mask3.jpg,261.0,203.5,96.75,127.5,4,1,0,1
1278,000564,female,wear,57,>= 30 and < 60,000564_female_Asian_57,/opt/ml/input/data/train/images/000564_female_Asian_57/mask4.jpg,226.8,191.4,97.2,91.2,4,1,0,1
1279,000564,female,wear,57,>= 30 and < 60,000564_female_Asian_57,/opt/ml/input/data/train/images/000564_female_Asian_57/mask5.jpg,293.25,223.75,78.25,129.25,4,1,0,1
1280,000564,female,not_wear,57,>= 30 and < 60,000564_female_Asian_57,/opt/ml/input/data/train/images/000564_female_Asian_57/normal.jpg,283.4,221.8,66.6,127.6,16,1,2,1
1281,000565,female,incorrect,35,>= 30 and < 60,000565_female_Asian_35,/opt/ml/input/data/train/images/000565_female_Asian_35/incorrect_mask.jpg,244.0,201.0,96.2,129.8,10,1,1,1
1282,000565,female,wear,35,>= 30 and < 60,000565_female_Asian_35,/opt/ml/input/data/train/images/000565_female_Asian_35/mask1.jpg,231.75,182.75,109.0,110.5,4,1,0,1
1283,000565,female,wear,35,>= 30 and < 60,000565_female_Asian_35,/opt/ml/input/data/train/images/000565_female_Asian_35/mask2.jpg,183.2,152.4,102.7,128.60000000000002,4,1,0,1
1284,000565,female,wear,35,>= 30 and < 60,000565_female_Asian_35,/opt/ml/input/data/train/images/000565_female_Asian_35/mask3.jpg,214.4,179.6,118.8,126.2,4,1,0,1
1285,000565,female,wear,35,>= 30 and < 60,000565_female_Asian_35,/opt/ml/input/data/train/images/000565_female_Asian_35/mask4.jpg,240.6,202.8,96.4,130.4,4,1,0,1
1286,000565,female,wear,35,>= 30 and < 60,000565_female_Asian_35,/opt/ml/input/data/train/images/000565_female_Asian_35/mask5.jpg,183.6,151.2,116.8,144.4,4,1,0,1
1287,000565,female,not_wear,35,>= 30 and < 60,000565_female_Asian_35,/opt/ml/input/data/train/images/000565_female_Asian_35/normal.jpg,264.8,211.0,77.6,127.4,16,1,2,1
1288,000566,male,incorrect,58,>= 30 and < 60,000566_male_Asian_58,/opt/ml/input/data/train/images/000566_male_Asian_58/incorrect_mask.jpg,198.0,174.8,108.0,165.0,7,0,1,1
1289,000566,male,wear,58,>= 30 and < 60,000566_male_Asian_58,/opt/ml/input/data/train/images/000566_male_Asian_58/mask1.jpg,224.5,175.25,127.0,140.25,1,0,0,1
1290,000566,male,wear,58,>= 30 and < 60,000566_male_Asian_58,/opt/ml/input/data/train/images/000566_male_Asian_58/mask2.jpg,261.6,214.2,98.8,148.6,1,0,0,1
1291,000566,male,wear,58,>= 30 and < 60,000566_male_Asian_58,/opt/ml/input/data/train/images/000566_male_Asian_58/mask3.jpg,227.0,179.0,101.75,150.25,1,0,0,1
1292,000566,male,wear,58,>= 30 and < 60,000566_male_Asian_58,/opt/ml/input/data/train/images/000566_male_Asian_58/mask4.jpg,204.66666666666663,153.0,125.66666666666669,138.33333333333334,1,0,0,1
1293,000566,male,wear,58,>= 30 and < 60,000566_male_Asian_58,/opt/ml/input/data/train/images/000566_male_Asian_58/mask5.jpg,246.4,205.6,97.8,121.4,1,0,0,1
1294,000566,male,not_wear,58,>= 30 and < 60,000566_male_Asian_58,/opt/ml/input/data/train/images/000566_male_Asian_58/normal.jpg,274.6,215.2,92.2,147.0,13,0,2,1
1295,000567,female,incorrect,51,>= 30 and < 60,000567_female_Asian_51,/opt/ml/input/data/train/images/000567_female_Asian_51/incorrect_mask.jpg,350.5,238.0,137.0,181.5,10,1,1,1
1296,000567,female,wear,51,>= 30 and < 60,000567_female_Asian_51,/opt/ml/input/data/train/images/000567_female_Asian_51/mask1.jpg,299.3333333333333,213.66666666666663,111.66666666666669,169.66666666666666,4,1,0,1
1297,000567,female,wear,51,>= 30 and < 60,000567_female_Asian_51,/opt/ml/input/data/train/images/000567_female_Asian_51/mask2.jpg,304.3333333333333,229.0,113.66666666666669,158.33333333333334,4,1,0,1
1298,000567,female,wear,51,>= 30 and < 60,000567_female_Asian_51,/opt/ml/input/data/train/images/000567_female_Asian_51/mask3.jpg,279.6666666666667,206.0,97.0,119.66666666666669,4,1,0,1
